Year,Country,CountryCode,Variable,VariableCode,UnconsolidatedVariableCode,UnconsolidatedVariableName,Value,UnitType,Metadata
2020,Norway,578,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",2.42194176475794E10,$,
2020,Norway,578,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",2.42194176475794E10,$,
2020,Norway,578,Population,Pop,Pop,Population,5379274.0,N,
2020,Oman,512,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",6.34309991937581E9,$,
2020,Oman,512,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",6.34309991937581E9,$,
2020,Oman,512,Population,Pop,Pop,Population,4522497.0,N,
2020,Pakistan,586,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",3.35349603038843E10,$,
2020,Pakistan,586,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",3.35349603038843E10,$,
2020,Pakistan,586,Population,Pop,Pop,Population,2.35001746E8,N,
2020,Palau,585,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",2663493.0,$,
2020,Palau,585,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",2663493.0,$,
2020,Palau,585,Population,Pop,Pop,Population,17792.0,N,
2020,Panama,591,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",3.234157048E9,$,
2020,Panama,591,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",3.234157048E9,$,
2020,Panama,591,Population,Pop,Pop,Population,4293261.0,N,
2020,Papua New Guinea,598,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",4.01899998001893E8,$,
2020,Papua New Guinea,598,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",4.01899998001893E8,$,
2020,Papua New Guinea,598,Population,Pop,Pop,Population,9815746.0,N,
2020,Paraguay,600,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",6.62738604611418E9,$,
2020,Paraguay,600,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",6.62738604611418E9,$,
2020,Paraguay,600,Population,Pop,Pop,Population,6603739.0,N,
2020,Peru,604,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",2.46779545409738E10,$,
2020,Peru,604,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",2.46779545409738E10,$,
2020,Peru,604,Population,Pop,Pop,Population,3.2838579E7,N,
2020,Philippines,608,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",6.38786649097209E10,$,
2020,Philippines,608,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",6.38786649097209E10,$,
2020,Philippines,608,Population,Pop,Pop,Population,1.12081264E8,N,
2020,Poland,616,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",9.82088129769281E10,$,
2020,Poland,616,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",9.82088129769281E10,$,
2020,Poland,616,Population,Pop,Pop,Population,3.8171012E7,N,
2020,Portugal,620,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",2.77610158916214E10,$,
2020,Portugal,620,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",2.77610158916214E10,$,
2020,Portugal,620,Population,Pop,Pop,Population,1.0370519E7,N,
2020,Puerto Rico,630,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",4.92651E10,$,
2020,Puerto Rico,630,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",4.92651E10,$,
2020,Puerto Rico,630,Population,Pop,Pop,Population,3275805.0,N,
2020,Qatar,634,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.1424759017033E10,$,
2020,Qatar,634,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.1424759017033E10,$,
2020,Qatar,634,Population,Pop,Pop,Population,2803375.0,N,
2020,Republic of Korea,410,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",4.48230292751846E11,$,
2020,Republic of Korea,410,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",4.48230292751846E11,$,
2020,Republic of Korea,410,Population,Pop,Pop,Population,5.1858482E7,N,
2020,Republic of Moldova,498,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.16537379886274E9,$,
2020,Republic of Moldova,498,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.16537379886274E9,$,
2020,Republic of Moldova,498,Population,Pop,Pop,Population,3069131.0,N,
2020,Romania,642,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",3.98278821628224E10,$,
2020,Romania,642,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",3.98278821628224E10,$,
2020,Romania,642,Population,Pop,Pop,Population,1.9392469E7,N,
2020,Russian Federation,643,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",2.00114179346783E11,$,
2020,Russian Federation,643,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",2.00114179346783E11,$,
2020,Russian Federation,643,Population,Pop,Pop,Population,1.46371299E8,N,
2020,Rwanda,646,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",8.79910225424168E8,$,
2020,Rwanda,646,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",8.79910225424168E8,$,
2020,Rwanda,646,Population,Pop,Pop,Population,1.3065837E7,N,
2020,Saint Kitts and Nevis,659,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",4.48888888888889E7,$,
2020,Saint Kitts and Nevis,659,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",4.48888888888889E7,$,
2020,Saint Kitts and Nevis,659,Population,Pop,Pop,Population,46870.0,N,
2020,Saint Lucia,662,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",4.46403448148148E7,$,
2020,Saint Lucia,662,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",4.46403448148148E7,$,
2020,Saint Lucia,662,Population,Pop,Pop,Population,178250.0,N,
2020,Saint Vincent and the Grenadines,670,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",3.05082585185185E7,$,
2020,Saint Vincent and the Grenadines,670,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",3.05082585185185E7,$,
2020,Saint Vincent and the Grenadines,670,Population,Pop,Pop,Population,103526.0,N,
2020,Samoa,882,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",3.76166877575987E7,$,
2020,Samoa,882,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",3.76166877575987E7,$,
2020,Samoa,882,Population,Pop,Pop,Population,211944.0,N,
2020,San Marino,674,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",4.90802229976043E8,$,
2020,San Marino,674,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",4.90802229976043E8,$,
2020,San Marino,674,Population,Pop,Pop,Population,34769.0,N,
2020,Sao Tome and Principe,678,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",4063735.52033472,$,
2020,Sao Tome and Principe,678,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",4063735.52033472,$,
2020,Sao Tome and Principe,678,Population,Pop,Pop,Population,217435.0,N,
2020,Saudi Arabia,682,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.027992E11,$,
2020,Saudi Arabia,682,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.027992E11,$,
2020,Saudi Arabia,682,Population,Pop,Pop,Population,3.0991207E7,N,
2020,Senegal,686,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",3.36400728610173E9,$,
2020,Senegal,686,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",3.36400728610173E9,$,
2020,Senegal,686,Population,Pop,Pop,Population,1.6789219E7,N,
2020,Serbia,688,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",8.29501125339243E9,$,
2020,Serbia,688,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",8.29501125339243E9,$,
2020,Serbia,688,Population,Pop,Pop,Population,6907812.0,N,
2020,Seychelles,690,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",9.22884468590373E7,$,
2020,Seychelles,690,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",9.22884468590373E7,$,
2020,Seychelles,690,Population,Pop,Pop,Population,120291.0,N,
2020,Sierra Leone,694,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",4.70270746802282E8,$,
2020,Sierra Leone,694,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",4.70270746802282E8,$,
2020,Sierra Leone,694,Population,Pop,Pop,Population,7912558.0,N,
2020,Singapore,702,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",6.8625020384251E10,$,
2020,Singapore,702,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",6.8625020384251E10,$,
2020,Singapore,702,Population,Pop,Pop,Population,5620150.0,N,
2020,Sint Maarten (Dutch part),534,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.27121921787709E7,$,
2020,Sint Maarten (Dutch part),534,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.2712192178771E7,$,
2020,Sint Maarten (Dutch part),534,Population,Pop,Pop,Population,41008.0,N,
2020,Slovakia,703,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.88969847129818E10,$,
2020,Slovakia,703,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.88969847129818E10,$,
2020,Slovakia,703,Population,Pop,Pop,Population,5455024.0,N,
2020,Slovenia,705,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.09533728514053E10,$,
2020,Slovenia,705,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.09533728514053E10,$,
2020,Slovenia,705,Population,Pop,Pop,Population,2102419.0,N,
2020,Solomon Islands,090,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.48719740555292E8,$,
2020,Solomon Islands,090,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.48719740555292E8,$,
2020,Solomon Islands,090,Population,Pop,Pop,Population,744498.0,N,
2020,Somalia,706,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.88015701280453E8,$,
2020,Somalia,706,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.88015701280453E8,$,
2020,Somalia,706,Population,Pop,Pop,Population,1.6651191E7,N,
2020,South Africa,710,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",3.96276855068362E10,$,
2020,South Africa,710,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",3.96276855068362E10,$,
2020,South Africa,710,Population,Pop,Pop,Population,6.0562381E7,N,
2020,South Sudan,728,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.06539888005954E8,$,
2020,South Sudan,728,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.06539888005954E8,$,
2020,South Sudan,728,Population,Pop,Pop,Population,1.0698467E7,N,
2020,Spain,724,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.39982986328403E11,$,
2020,Spain,724,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.39982986328403E11,$,
2020,Spain,724,Population,Pop,Pop,Population,4.7679489E7,N,
2020,Sri Lanka,144,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.37297707720936E10,$,
2020,Sri Lanka,144,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.37297707720936E10,$,
2020,Sri Lanka,144,Population,Pop,Pop,Population,2.2561807E7,N,
2020,State of Palestine,275,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.7158E9,$,
2020,State of Palestine,275,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.7158E9,$,
2020,State of Palestine,275,Population,Pop,Pop,Population,5069692.0,N,
2020,Sudan,729,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",3.40837647932192E9,$,
2020,Sudan,729,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",3.40837647932192E9,$,
2020,Sudan,729,Population,Pop,Pop,Population,4.6789231E7,N,
2020,Suriname,740,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",9.61118031346126E8,$,
2020,Suriname,740,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",9.61118031346126E8,$,
2020,Suriname,740,Population,Pop,Pop,Population,612317.0,N,
2020,Sweden,752,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",6.89097399491729E10,$,
2020,Sweden,752,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",6.89097399491729E10,$,
2020,Sweden,752,Population,Pop,Pop,Population,1.0353686E7,N,
2020,Switzerland,756,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.31964450219124E11,$,
2020,Switzerland,756,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.31964450219124E11,$,
2020,Switzerland,756,Population,Pop,Pop,Population,8640582.0,N,
2020,Syrian Arab Republic,760,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",7.2301675007654E8,$,
2020,Syrian Arab Republic,760,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",7.2301675007654E8,$,
2020,Syrian Arab Republic,760,Population,Pop,Pop,Population,2.1049429E7,N,
2020,Tajikistan,762,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.27100117629678E9,$,
2020,Tajikistan,762,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.27100117629678E9,$,
2020,Tajikistan,762,Population,Pop,Pop,Population,9749310.0,N,
2020,Thailand,764,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.27894701678125E11,$,
2020,Thailand,764,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.27894701678125E11,$,
2020,Thailand,764,Population,Pop,Pop,Population,7.1641484E7,N,
2020,Timor-Leste,626,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",3.3029134E7,$,
2020,Timor-Leste,626,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",3.3029134E7,$,
2020,Timor-Leste,626,Population,Pop,Pop,Population,1326053.0,N,
2020,Togo,768,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.0325998119169E9,$,
2020,Togo,768,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.0325998119169E9,$,
2020,Togo,768,Population,Pop,Pop,Population,7788054.0,N,
2020,Tonga,776,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",2.73901158043377E7,$,
2020,Tonga,776,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",2.73901158043377E7,$,
2020,Tonga,776,Population,Pop,Pop,Population,105704.0,N,
2020,Trinidad and Tobago,780,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",3.15337930299835E9,$,
2020,Trinidad and Tobago,780,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",3.15337930299835E9,$,
2020,Trinidad and Tobago,780,Population,Pop,Pop,Population,1481024.0,N,
2020,Tunisia,788,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",5.81878345409992E9,$,
2020,Tunisia,788,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",5.81878345409992E9,$,
2020,Tunisia,788,Population,Pop,Pop,Population,1.1974057E7,N,
2020,Türkiye,792,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.37866964353752E11,$,
2020,Türkiye,792,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.37866964353752E11,$,
2020,Türkiye,792,Population,Pop,Pop,Population,8.6091692E7,N,
2020,Turkmenistan,795,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.34394798625714E10,$,
2020,Turkmenistan,795,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.34394798625714E10,$,
2020,Turkmenistan,795,Population,Pop,Pop,Population,6949912.0,N,
2020,Turks and Caicos Islands,796,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",6199000.0,$,
2020,Turks and Caicos Islands,796,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",6199000.0,$,
2020,Turks and Caicos Islands,796,Population,Pop,Pop,Population,44386.0,N,
2020,Tuvalu,798,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",116661.438373599,$,
2020,Tuvalu,798,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",116661.438373599,$,
2020,Tuvalu,798,Population,Pop,Pop,Population,10399.0,N,
2020,Uganda,800,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",6.08786567831682E9,$,
2020,Uganda,800,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",6.08786567831682E9,$,
2020,Uganda,800,Population,Pop,Pop,Population,4.4457152E7,N,
2020,Ukraine,804,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.58205551049664E10,$,
2020,Ukraine,804,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.58205551049664E10,$,
2020,Ukraine,804,Population,Pop,Pop,Population,4.4680014E7,N,
2020,United Arab Emirates,784,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",3.21162502066712E10,$,
2020,United Arab Emirates,784,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",3.21162502066712E10,$,
2020,United Arab Emirates,784,Population,Pop,Pop,Population,9448524.0,N,
2020,United Kingdom,826,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",2.47388595795252E11,$,
2020,United Kingdom,826,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",2.47388595795252E11,$,
2020,United Kingdom,826,Population,Pop,Pop,Population,6.7351861E7,N,
2020,United Republic of Tanzania,834,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",5.02678352657873E9,$,
2020,United Republic of Tanzania,834,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",5.02678352657873E9,$,
2020,United Republic of Tanzania,834,Population,Pop,Pop,Population,6.0972798E7,N,
2020,United States of America,840,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",2.156754E12,$,
2020,United States of America,840,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",2.156754E12,$,
2020,United States of America,840,Population,Pop,Pop,Population,3.39436159E8,N,
2020,Uruguay,858,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",5.20217730453161E9,$,
2020,Uruguay,858,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",5.20217730453161E9,$,
2020,Uruguay,858,Population,Pop,Pop,Population,3398968.0,N,
2020,Uzbekistan,860,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.27091730713013E10,$,
2020,Uzbekistan,860,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.27091730713013E10,$,
2020,Uzbekistan,860,Population,Pop,Pop,Population,3.3586372E7,N,
2020,Vanuatu,548,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",2.35396082509967E7,$,
2020,Vanuatu,548,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",2.35396082509967E7,$,
2020,Vanuatu,548,Population,Pop,Pop,Population,298858.0,N,
2020,Venezuela (Bolivarian Republic of),862,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.560326908199E10,$,
2020,Venezuela (Bolivarian Republic of),862,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.560326908199E10,$,
2020,Venezuela (Bolivarian Republic of),862,Population,Pop,Pop,Population,2.8444077E7,N,
2020,Viet Nam,704,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",8.30049133258288E10,$,
2020,Viet Nam,704,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",8.30049133258288E10,$,
2020,Viet Nam,704,Population,Pop,Pop,Population,9.8079191E7,N,
2020,Yemen,887,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",9.85946351003287E8,$,
2020,Yemen,887,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",9.85946351003287E8,$,
2020,Yemen,887,Population,Pop,Pop,Population,3.6134863E7,N,
2020,Zambia,894,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",1.39730273922894E9,$,
2020,Zambia,894,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",1.39730273922894E9,$,
2020,Zambia,894,Population,Pop,Pop,Population,1.9059395E7,N,
2020,Zimbabwe,716,"MVA (Manufacturing Value Added), constant 2020 USD",MvaCod,MvaCod,"MVA (Manufacturing Value Added), constant 2020 USD",4.653230446E9,$,
2020,Zimbabwe,716,"MVA (Manufacturing Value Added), current USD",MvaCud,MvaCud,"MVA (Manufacturing Value Added), current USD",4.653230446E9,$,
2020,Zimbabwe,716,Population,Pop,Pop,Population,1.5526888E7,N,
